lon,lat,vs30
-121.2723789,49.44618675,900
-121.3429925,49.37768182,603.7332153
-121.5744533,49.35792956,837.0910034
-121.0453613,49.22261595,900
-121.3559636,49.36328175,690.6314087
-121.4044665,49.36762598,900
-121.3763693,49.36650331,693.5559692
-121.6613238,49.29674551,590.6920166
-121.646633,49.30118481,900
-121.2529556,49.46182424,900
-121.5960669,49.31792375,900
-121.3553247,49.37907765,458.3080444
-121.6599575,49.31059132,393.524353
-121.3147179,49.40946104,782.8995361
-121.6422659,49.30466031,900
-121.6116815,49.32504028,866.336731
-121.2817765,49.41218985,900
-122.1387696,49.08534012,442.80252
-122.1152724,49.10633333,900
-121.4393115,49.83520152,900
-121.4531653,49.89785623,507.2240906
-121.4642672,49.93632138,471.4986267
-121.533453,50.01710577,900
-121.5304998,50.03284445,574.9243774
-121.4610274,49.80823748,481.7043152
-121.452846,49.81635885,561.2697754
-121.4324272,49.76249629,515.522583
-121.4727822,49.94573624,512.8953247
-121.4515048,49.8664261,744.4872437
-121.2252896,49.85429795,830.9804077
-121.4499948,49.85990082,900
-121.4429039,49.84415477,900
-121.4547572,49.92648075,628.793457
-121.4458881,49.84984658,900
-121.4495487,49.86312984,744.4872437
-121.4342703,49.82705193,607.1774902
-121.4431457,49.81973693,841.3781128
-121.4527348,49.79369021,852.3110352
-121.4290474,49.72698848,900
-121.4601866,49.80188493,564.2001953
-121.452475,49.7910037,852.3110352
-121.4279363,49.73560863,900
-121.4615254,49.80568056,481.7043152
-121.460555,49.80998521,481.7043152
-121.4072166,49.86875115,602.2619629
-121.4404938,49.77247793,900
-121.4983424,49.98210373,900
-121.4344487,49.82012292,900
-121.4440159,49.88931602,900
-121.4342604,49.82366492,607.1774902
-121.4303342,49.83530544,349.7235413
-121.425024,49.74045512,585.0849609
-121.540496,50.0451279,730.0332031
-121.4383723,49.83275487,900
-121.4566588,49.9184988,661.5960083
-121.4584891,49.87932359,900
-121.4499394,49.85450254,900
-121.965127,49.06619889,302.94855
-121.9503245,49.06905487,900
-121.8986226,49.07425142,671.47937
-121.4844548,49.09426135,900
-121.6353718,49.10663736,857.7576294
-121.8991294,49.07525446,575.21674
-121.4807817,49.09652795,772.7121582
-121.6410064,49.09674275,720.9778442
-121.6486766,49.10675744,900
-121.888224,49.07822028,318.26004
-121.7027088,49.07902775,617.83252
-121.5407957,49.10695764,900
-121.9075,49.07725166,427.86963
-121.5530626,49.09827048,681.6351929
-121.4497739,49.08970336,780.4845581
-121.9778241,49.18232725,258.77362
-123.2478798,49.35544414,1756
-123.2550425,49.36054849,1473.33801
-123.2598992,49.38460805,1756
-123.1979608,49.3716718,1756
-123.2597103,49.36158342,1234.30615
-123.2225848,49.34940324,1117.73315
-123.2588854,49.36131263,1403.69019
-123.2541021,49.3912155,1756
-123.2678657,49.36156256,1756
-123.0120316,49.30349673,155
-123.0161833,49.30845379,155
-123.0028436,49.31113376,301
-123.0051206,49.31591926,326.03851
-123.0015398,49.31695214,445.41046
-123.069572,49.23080335,464
-123.0726969,49.23049331,464
-123.0745286,49.23110547,464
-123.0701765,49.2454452,464
-123.0724839,49.24590425,464
-121.7027834,49.08278774,604
-121.8148205,49.09115146,465.11258
-121.5531315,49.10076516,681.6351929
-121.9194934,49.07854854,359.84155
-121.8807271,49.07808635,689.70563
-121.6352602,49.1043397,857.7576294
-121.9031659,49.07777568,585.91827
-121.8288582,49.07329555,301
-121.9039765,49.07544214,352.26828
-121.8382762,49.07237664,306.20184
-121.4912887,49.10091755,451.0774231
-121.7974309,49.07637515,437.31039
-121.7585616,49.07691204,301
-121.9349995,49.08281841,301
-121.9339422,49.07038172,900
-121.8981906,49.07656868,494.70462
-121.8743989,49.07818084,343.43729
-121.9385114,49.08260697,301
-121.6694841,49.08574934,900
-121.5884622,49.10966275,900
-121.4532845,49.88374149,423.7660217
-121.4494616,49.91749306,831.3755493
-121.4657285,49.92621716,824.7039185
-121.4330495,49.81804196,900
-121.4843661,49.94647044,428.6187744
-121.4408076,49.87947625,900
-121.416259,49.71062321,514.2056885
-121.41991,49.74177399,900
-121.4549647,49.81530773,890.8026123
-121.4192904,49.71645199,900
-121.4425305,49.90665521,900
-121.4592361,49.81212645,481.7043152
-121.5370813,50.04603636,900
-121.4560909,49.91771441,661.5960083
-121.450829,49.86267262,744.4872437
-121.4332578,49.82180834,607.1774902
-121.5010282,49.98683795,900
-121.4980424,49.98482546,900
-121.9620128,49.06463369,346.8129
-121.9785656,49.04643322,771.99255
-122.0042504,49.03266123,301
-121.9732559,49.06721928,340.51886
-121.9559917,49.07221156,323.16977
-121.9987704,49.02399075,585.1983
-121.962303,49.05838922,837.41058
-121.8217374,49.07912505,457.64743
-121.8133335,49.07528246,307.56699
-121.9352626,49.08018674,301
-121.8611764,49.07483723,652.84546
-121.7587365,49.07950432,307.02109
-121.6598448,49.0945609,900
-121.6932934,49.08115702,528.6112061
-121.9292291,49.08199767,307.11023
-121.8386075,49.07023764,425.84995
-121.9420645,49.10420921,331.2807
-121.912139,49.09720404,593.6972
-121.7872304,49.15263021,900
-121.7912331,49.16245918,506.0015
-121.8295147,49.14848283,322.4017
-121.7984768,49.15275947,900
-121.813092,49.14835179,900
-121.7999109,49.16008171,563.76477
-121.8310243,49.13905485,900
-121.8352562,49.14011779,679.96924
-121.8197539,49.13959757,900
-121.8479155,49.13967266,478.79498
-121.8118153,49.13694976,900
-121.8290058,49.13193754,482.19971
-121.8126035,49.13832399,900
-121.8594573,49.13319965,384.70029
-121.845582,49.13073382,892.42938
-121.961277,49.16874945,301
-121.9568793,49.16786723,301
-121.95669,49.1648032,301
-121.9424636,49.17312227,301
-121.9428374,49.17026052,301
-121.9487097,49.17056144,301
-121.9425017,49.16771035,301
-121.9487502,49.16665112,301
-121.950045,49.10635589,640.96112
-121.9363752,49.1135975,301
-121.9374772,49.18705101,301
-121.9328565,49.18810886,301
-121.9351209,49.19391604,301
-121.9455884,49.19515467,301
-123.2572287,49.38674932,1756
-123.2697286,49.37301999,1467.02771
-123.2743957,49.36890661,1438.11267
-123.260269,49.38431519,1756
-123.2428023,49.35405206,1756
-123.0552022,49.33340792,464
-123.0509932,49.33326636,464
-123.0475281,49.33338044,464
-123.039592,49.33453267,464
-123.0360417,49.32993528,464
-123.0245128,49.33759899,464
-123.0296064,49.33806786,464
-123.0275612,49.34097973,464
-123.0351052,49.34217111,464
-123.0777511,49.23168351,464
-123.0770075,49.23372226,464
-123.072836,49.23471508,464
-123.076205,49.23725868,464
-123.0721712,49.23821847,464
-123.0699261,49.23884688,464
-123.066976,49.23881093,464
-123.0690128,49.24102455,464
-123.0705308,49.24271,464
-123.0679552,49.2446578,464
-123.1743814,49.13601218,301
-123.1749664,49.13704995,301
-123.1735878,49.13936787,301
-123.1808617,49.13909653,301
-123.1759873,49.13050568,301
-123.1669091,49.1240649,301
-123.1678935,49.12212817,305.50064
-123.16342,49.12628291,301
-123.1544793,49.1299832,301
-123.1642354,49.13020093,301
-122.9304473,49.22720764,464
-122.9382021,49.22685322,464
-122.9395199,49.22951109,464
-122.9433807,49.2306105,464
-122.9467512,49.2266373,464
-122.9441794,49.22391535,464
-122.9501815,49.22348052,464
-122.9500579,49.22552831,464
-122.9532685,49.22859398,464
-122.9586386,49.22541718,464
-123.0619703,49.25854016,268.1655
-123.0629907,49.26112784,485.992
-123.0641337,49.26347523,487.12115
-123.0617928,49.26638069,464
-123.0598508,49.26528081,464
-123.0520904,49.26812928,461.38876
-123.0592562,49.27036459,464
-123.0597634,49.27201081,459.41925
-123.0640063,49.27065708,464
-123.0624899,49.26872928,464
-123.0677961,49.33911606,464
-123.0687798,49.33679925,464
-123.0627077,49.33990371,464
-123.063821,49.33480171,464
-123.0574775,49.33720962,464
-123.054868,49.33948155,499.76132
-123.0485571,49.34032161,1444.92578
-123.0461286,49.3377247,971.02234
-123.0444625,49.33656042,643.92291
-121.9759848,49.1811087,240.22084
-121.9729234,49.1922131,301
-121.9604393,49.1935931,300.71063
-121.9803995,49.18066464,301
-121.9905191,49.17998709,301
-121.9541054,49.19510423,288.99802
-121.9841279,49.17984025,301
-121.9182023,49.20023762,301
-121.896555,49.21375369,301
-121.9360133,49.20133181,301
-121.955214,49.10883148,301
-121.9494147,49.10911163,301
-121.9937545,49.1071065,301
-121.9873387,49.10812935,301
-121.9806686,49.1074664,301
-121.9925559,49.10135225,301
-121.9896553,49.10006258,301
-121.9745185,49.10077724,301
-121.9726042,49.10646345,301
-121.9705401,49.10931784,301
-121.9649274,49.10778443,301
-121.9608278,49.10874123,301
-121.9033184,49.12205955,470.07523
-121.9197162,49.13807456,301
-121.8611909,49.1347972,155
-121.8845934,49.12675014,398.13348
-121.8540107,49.13934308,199.76215
-121.8740674,49.15274626,301
-121.8478285,49.14019484,478.79498
-121.8605063,49.14745438,225.27876
-121.887884,49.12521329,219.82278
-121.8952316,49.12481326,299.23965
-121.8743235,49.13842968,243.61453
-121.8824699,49.13328936,198.54715
-121.966698,49.12629005,301
-121.9507248,49.12893206,301
-121.9745302,49.09378268,1027.31091
-121.9856064,49.09589196,380.67075
-121.9817326,49.08382938,1694.66614
-122.0770262,49.10146497,285.18097
-121.9882679,49.0962246,301
-121.9868537,49.0794809,906.75146
-122.0711539,49.09530232,233.04761
-121.9803638,49.08879862,1756
-121.9959859,49.08080749,1756
-122.0140328,49.09228201,301
-122.06541,49.08999979,277.27283
-122.0767785,49.06513334,301
-122.0571559,49.07695847,301
-122.0603432,49.0655706,464
-122.0320768,49.08410894,370.3222
-121.957395,49.12529864,301
-121.9468207,49.12448353,301
-121.950318,49.1151028,301
-121.9597215,49.11387546,301
-121.9850692,49.16676777,301
-121.9783619,49.16304574,301
-121.9746145,49.16588287,301
-123.2658715,49.38146503,1756
-123.2512645,49.39615191,1554.6521
-123.2734453,49.37332441,547.06061
-123.2767518,49.37159824,310.12637
-123.2800825,49.37240583,1379.49707
-123.2836144,49.37493778,1714.14868
-123.2771093,49.35989413,1146.61292
-123.2738927,49.35360278,1230.23035
-123.2785971,49.36432965,352.54489
-123.2676695,49.35821525,1202.83777
-123.2496987,49.34997189,1756
-123.2242539,49.34732191,1705.06335
-123.273002,49.36141869,1756
-123.2588167,49.38522046,1756
-123.260642,49.36183548,865.80688
-123.2436107,49.4014838,337.40292
-123.2622847,49.38258987,1756
-123.1920208,49.37587829,1756
-123.2572642,49.36076463,1679.1499
-123.2710032,49.37185378,1637.1604
-123.2043418,49.3964464,464
-123.2159801,49.34696172,537.50293
-123.2653769,49.38120764,1756
-123.2020923,49.34770466,463.99081
-123.2222663,49.3469495,1174.90295
-123.2134041,49.39158165,1301.47339
-123.2317466,49.35689665,1459.88
-123.2694858,49.36128336,1581.49121
-123.2580748,49.36103864,1679.1499
-123.2747398,49.36409781,1457.60254
-123.2270888,49.34619335,1756
-123.2128261,49.34408743,1756
-123.2189861,49.34126473,1756
-123.2182427,49.33956808,1756
-123.2324741,49.34374427,670.98383
-123.240741,49.34614966,1266.71533
-123.2437022,49.34256912,301
-123.2466412,49.34704216,476.6973
-123.2523359,49.3430385,330.06741
-123.2577706,49.34009834,1347.96106
-123.2631235,49.33278166,1756
-123.2630346,49.34468566,1756
-123.1806205,49.33292735,517.33777
-123.1844997,49.33553265,464
-123.1835,49.33730774,464
-123.1849449,49.33978923,464
-123.1826032,49.34301471,1387.25525
-123.194327,49.33949774,301
-123.1989242,49.34524086,406.96158
-123.2027436,49.34297944,301
-123.1832229,49.34800493,1500.28796
-123.1744923,49.34041375,546.99695
-123.1684924,49.33977849,464
-123.172817,49.33604239,464
-123.1681948,49.33673139,464
-123.168827,49.33336332,464
-123.1615231,49.33630876,464
-123.1626838,49.33309009,464
-123.1612615,49.33010827,385.51987
-123.1400168,49.33361354,813.87122
-123.1404853,49.32931735,358.49405
-123.1487632,49.32885515,301
-123.1517178,49.32639573,306.71826
-123.1361895,49.31892054,452.11993
-123.1309081,49.32905043,329.64645
-123.127054,49.326982,301
-123.1227544,49.32946424,302.07257
-123.1210949,49.32703054,161.30933
-122.9502613,49.26699509,464
-122.9509109,49.26500465,464
-122.9553871,49.26509064,464
-122.9572457,49.26646644,464
-122.9618612,49.26617625,464
-122.9597439,49.26933597,464
-122.9618312,49.2715868,464
-122.960816,49.27441743,464
-122.9673578,49.27294849,464
-122.966907,49.27568916,464
-122.9676626,49.27849567,464
-122.9619362,49.27802374,464
-122.9564316,49.27756681,464
-122.956661,49.28146159,464
-122.9545787,49.28057931,464
-122.9749814,49.27650238,464
-122.9728659,49.27115187,464
-122.9780498,49.27226811,464
-122.9764367,49.2689256,464
-122.9807872,49.26664312,407.9325
-123.0852165,49.26384601,464
-123.085243,49.26533674,383.35327
-123.0823197,49.26335587,231.11377
-123.0852415,49.26292362,464
-123.0849636,49.26166959,464
-123.0872485,49.26109028,464
-123.0877333,49.25927228,464
-123.0905999,49.26088636,464
-123.0910339,49.25848454,425.29919
-123.0934024,49.25687541,302.51276
-123.091876,49.25509459,184.11584
-123.0917775,49.25256981,219.62761
-123.0872902,49.25268906,389.84387
-123.0885157,49.25046992,464
-123.0856363,49.25003234,464
-123.0882281,49.24688246,464
-123.0871455,49.25472308,287.47403
-123.0825515,49.25483533,464
-123.0830827,49.25701411,463.04779
-123.078539,49.25707667,464
-123.2248242,49.27676574,399.87585
-123.2308973,49.26889567,464
-123.2241249,49.27344034,437.67749
-123.2390098,49.26526624,464
-123.2411843,49.2675425,464
-123.2424666,49.26495427,464
-123.2463141,49.26314415,464
-123.2373596,49.26097335,464
-123.235712,49.26165507,464
-123.1866419,49.17079692,301
-123.1946722,49.17151482,301
-123.1900097,49.15873185,301
-123.1942776,49.15314781,426.65701
-123.1904045,49.1532713,301
-123.1905808,49.14958182,301.13132
-123.1866435,49.15166455,301
-123.1826268,49.15037989,301
-123.1780203,49.15045997,301
-123.1787353,49.15409022,301
-122.8329653,49.2053958,301
-122.8287591,49.20732211,301
-122.8306014,49.21168595,301.70648
-122.8209255,49.21049463,409.1925
-122.8123899,49.21127681,463.31033
-122.8836135,49.2173206,270
-122.8766235,49.21825653,208
-122.8490433,49.21990503,349.94516
-122.8515411,49.21387395,155
-122.8782444,49.21898412,224.64397
-123.1165053,49.32279249,155
-123.1161176,49.32492761,155
-123.1111879,49.32313944,161.75424
-123.1144759,49.31996637,155
-123.1127989,49.31576086,155
-123.1050868,49.32497161,312.2301
-123.0997771,49.32699793,406.49451
-123.0963861,49.32496438,445.22208
-123.0953044,49.32862944,460.62976
-123.0899434,49.32849383,327.02075
-123.0885607,49.32643935,301
-123.0863977,49.32341669,318.52502
-123.0816621,49.32268145,464
-123.0830139,49.31968831,463.99982
-123.0791286,49.31975689,464
-123.0770585,49.32107597,464
-123.0770056,49.32315911,464
-123.0739102,49.32207739,464
-123.0727056,49.32337206,464
-123.072274,49.32466228,464
-123.0699544,49.3230844,464
-123.0676472,49.32253207,464
-123.0655851,49.32321378,464
-123.0660307,49.32512415,464
-123.0706559,49.32619726,464
-123.0722056,49.32775923,464
-123.0760836,49.32753562,464
-123.0758805,49.3253993,464
-123.0799978,49.32678815,464
-123.0804381,49.33010595,464
-123.0814215,49.33399851,464
-123.0863287,49.33327848,326.92627
-123.0893815,49.33411695,301
-123.0866522,49.33705233,388.56104
-123.0837079,49.3402153,464
-123.0902602,49.339849,218.28976
-123.0921271,49.34289548,419.73715
-123.0931366,49.34417621,463.80106
-123.0981555,49.34309105,464
-123.0996544,49.3449989,373.52179
-123.1066794,49.34451671,464
-123.1090215,49.34373915,463.95346
-123.1106787,49.34118714,464
-123.1120716,49.33785203,718.72589
-123.1180307,49.33520439,473.06357
-123.1174357,49.33645839,1024.79004
-123.1174234,49.33898697,1579.25171
-123.1136392,49.33453239,389.05557
-123.1040481,49.33545003,408.55109
-123.1135481,49.32853596,371.06967
-123.1117829,49.32987385,451.72217
-123.108073,49.32872473,443.59598
-123.100953,49.33112903,189.11632
-123.0960316,49.33559014,451.09207
-123.1217795,49.34485094,301
-123.1118276,49.34935321,362.9451
-123.1174281,49.3393671,764.53186
-123.1178343,49.34732296,161.7782
-123.1136434,49.34465805,1167.65198
-123.1180223,49.35156902,814.45325
-123.1053243,49.34800209,464
-123.1009171,49.35021914,396.44513
-123.104747,49.3538261,450.65628
-123.1017209,49.35762992,464
-123.0950466,49.3530557,464
-123.0937343,49.35765345,464
-123.0897565,49.35368057,464
-123.086894,49.35760802,464
-123.0916361,49.34862371,458.1395
-123.0848186,49.34775725,414.58029
-123.0792307,49.34776439,464
-123.0780174,49.35142924,464
-123.0747803,49.34367063,464
-123.0806573,49.3437998,464
-123.0749857,49.34023003,464
-123.078668,49.3378208,464
-123.0754365,49.33663271,464
-123.0704528,49.33384321,464
-123.0743669,49.33068601,464
-123.0650591,49.32890576,464
-123.0662481,49.3284786,464
-123.0607246,49.3328855,464
-123.032466,49.34453195,464
-123.0330945,49.34701511,464
-123.0261834,49.34549967,457.89404
-123.0271392,49.34937896,464
-123.034038,49.3493655,464
-123.0342854,49.35199905,464
-123.0299483,49.35282106,464
-123.0360615,49.32295646,301.37866
-123.0381062,49.32510797,374.56757
-123.0428206,49.32557546,464
-123.0447215,49.32795702,464
-123.0479628,49.32412239,309.52444
-123.0497234,49.32900344,464
-123.0526705,49.32284596,464
-123.0582714,49.32328522,464
-123.0591592,49.32826785,632.18604
-123.0630715,49.32041402,464
-123.0676996,49.32046907,464
-123.0662206,49.31784439,464
-123.0708458,49.31891107,464
-123.0716431,49.31649354,464
-123.0747195,49.31827834,464
-123.0752565,49.31719567,464
-123.0764737,49.31620017,464
-123.0773722,49.31533102,464
-123.0766662,49.31383147,464
-123.0742863,49.31399015,464
-123.0733887,49.31485682,464
-123.0690415,49.31385384,464
-123.0716357,49.31227008,464
-123.0728694,49.31106325,456.08807
-123.0694667,49.31014609,464
-123.0710619,49.30859862,447.36429
-123.038758,49.29942864,410.41068
-123.054523,49.3058649,261.11914
-123.0388776,49.30630461,155
-123.0674992,49.30799955,451.94656
-123.0629461,49.30987083,464
-123.0637707,49.31209554,464
-123.0661075,49.31540395,464
-123.0607556,49.31584671,464
-123.0570729,49.31822152,464
-123.0521876,49.31904592,464
-123.0513484,49.31547091,464
-123.0456935,49.31534563,464
-123.049178,49.31183402,464
-123.0431574,49.31751832,448.96268
-123.0451596,49.30991622,264.52975
-123.0567659,49.31211179,464
-123.0362687,49.31284027,188.50653
-122.9977214,49.32128237,301
-123.0054264,49.32088731,301
-123.001257,49.32461647,301
-122.9997391,49.32755983,301
-123.009953,49.32009811,194.02719
-123.0125078,49.31886868,180.52226
-123.0067633,49.31496546,276.99805
-122.9546418,49.3620098,1499.2522
-122.9952716,49.32835597,498.87689
-122.9566314,49.37461585,464
-122.9782861,49.31795066,155
-122.9820832,49.31787759,402.81808
-122.9918928,49.32004903,258.15027
-122.9753387,49.32165453,557.80426
-122.9726539,49.32492251,1069.86792
-122.9912012,49.31463058,463.84583
-122.9875247,49.31304432,464
-122.9705389,49.31159895,301
-122.9796563,49.31195232,359.62695
-122.9833159,49.3128044,464
-122.9713503,49.30534404,441.55502
-122.9848334,49.30952561,464
-122.9742683,49.31365013,300.74686
-122.9743435,49.31501956,275.00314
-122.9734155,49.31872716,223.15865
-122.966563,49.31810304,301
-122.9623563,49.31678687,413.29465
-122.9628058,49.31224257,461.31723
-122.9620994,49.30676777,334.12256
-122.9595405,49.31969516,364.52576
-122.9486186,49.31956741,456.6622
-122.950809,49.32465396,319.73834
-122.9539486,49.32640568,301.00165
-122.9600371,49.32529556,403.98358
-122.9652942,49.32514333,464
-122.8853615,49.41101353,1756
-122.9474042,49.33091633,793.83478
-122.8880552,49.39591848,1756
-122.9603672,49.33179009,464
-122.9401699,49.36745106,464
-122.8820919,49.38215607,1705.51404
-122.891761,49.3739979,738.06006
-122.916541,49.3483227,1756
-122.9428697,49.35355725,1756
-122.9452329,49.32549298,1414.76721
-122.935785,49.33361189,1743.94116
-122.9414612,49.32013262,1650.74133
-122.9538619,49.30675189,460.00983
-122.9530286,49.31266972,464
-122.9554657,49.31011253,416.83051
-122.960345,49.30588248,464
-122.9936114,49.29212819,501.95679
-122.9739921,49.28710281,464
-122.9550719,49.28474722,464
-122.949898,49.28532963,464
-122.9491025,49.27668108,464
-122.9507599,49.27644075,464
-122.9495789,49.27290651,464
-122.9557572,49.2732974,464
-122.9548981,49.26977536,464
-122.9521386,49.26977777,464
-122.949004,49.26999863,464
-122.9856245,49.27067069,464
-122.9835575,49.27345737,464
-122.9857835,49.27731032,464
-122.989828,49.27566214,464
-122.9906555,49.27933328,464
-122.9948018,49.27824865,464
-122.9973795,49.27704179,464
-122.9969797,49.28012419,464
-123.0017123,49.27920647,464
-122.9986794,49.2836397,464
-123.0051961,49.28214313,464
-123.0058198,49.28462719,464
-123.009088,49.28284601,464
-123.0078496,49.2857878,464
-123.0133833,49.28469567,464
-123.0137031,49.2874693,464
-123.0109968,49.29002711,464
-123.0176269,49.28935026,468.96109
-123.0193993,49.28634849,464
-123.0220625,49.28927879,693.0191
-123.0259478,49.28876772,552.4541
-123.02583,49.28431146,464
-123.0295869,49.2829579,412.04953
-123.0258566,49.28158281,464
-123.0288317,49.27906563,396.35898
-123.0255453,49.27859604,403.44171
-123.0275096,49.27605362,301
-123.0212628,49.27815838,441.97098
-123.0193766,49.27651743,463.35071
-123.0172053,49.27913352,464
-123.0141487,49.27680043,448.20923
-123.0132118,49.27946144,463.99948
-123.0101039,49.27742225,375.24026
-123.0082252,49.27952366,463.98438
-123.0059235,49.27649907,464
-123.0045338,49.27918858,464
-123.0009031,49.27470031,464
-123.0052096,49.27374872,464
-123.0064048,49.27216738,464
-123.0110512,49.27410108,352.95816
-123.0190661,49.27318746,463.48172
-123.0261562,49.27238613,299.38879
-123.0321895,49.27235296,365.53342
-123.0355416,49.274461,359.89871
-123.0382384,49.27174976,464
-123.0408715,49.27431329,689.19257
-123.0423616,49.27116145,354.95117
-123.0461006,49.2735972,303.68988
-123.0465473,49.27075687,301
-123.0511024,49.27121884,388.54886
-123.0546945,49.27179936,367.06317
-123.0545243,49.27433942,185.07069
-123.058799,49.27421784,348.06216
-123.0540775,49.27635711,185.07069
-123.0610765,49.27704833,326.57498
-123.060625,49.27545091,348.06216
-123.0641886,49.27540689,464
-123.0637114,49.27305623,464
-123.0685817,49.27334152,464
-123.0671241,49.27101753,464
-123.0698229,49.27104466,464
-123.0724903,49.27179107,464
-123.0733543,49.27304257,464
-123.075827,49.27187623,385.0845
-123.0734918,49.27007488,464
-123.0754496,49.26873885,463.59674
-123.0719285,49.26885367,464
-123.0713005,49.26764371,465.2533
-123.0716346,49.26644372,552.4201
-123.0677688,49.26641887,609.66614
-123.0716564,49.26461485,685.435
-123.0678232,49.26368631,838.92145
-123.0727708,49.26280526,483.59656
-123.069165,49.26154118,493.11969
-123.07175,49.26049837,464
-123.067892,49.25955631,464
-123.0717727,49.25803631,464
-123.0679296,49.25775016,464
-123.0676584,49.25527769,464
-123.0725244,49.2553819,464
-123.0694501,49.25320871,464
-123.0742725,49.2529413,464
-123.071822,49.25051456,464
-123.0755873,49.25019624,464
-123.0777346,49.2532503,464
-123.0808794,49.25196748,464
-123.0806897,49.24965182,464
-123.0816383,49.24603165,464
-123.0843795,49.24623899,464
-123.0862778,49.24398893,464
-123.0890684,49.24404553,464
-123.0881868,49.24142606,464
-123.0886153,49.23929471,464
-123.0846212,49.23925822,464
-123.0881115,49.23740841,464
-123.0835682,49.23735527,464
-123.0881329,49.23581686,464
-123.0831262,49.23525614,464
-123.0873896,49.23411242,464
-123.0818384,49.23363343,464
-123.0866078,49.23058958,464
-123.0808547,49.23071134,464
-123.081919,49.22721489,464
-123.0777913,49.22917228,464
-123.0769436,49.22688659,464
-123.0730886,49.22710474,464
-123.070165,49.22669402,464
-123.0673838,49.22892097,464
-123.0782015,49.24552113,464
-123.0782632,49.24136781,464
-123.0749444,49.24281452,464
-123.0796023,49.23928776,464
-123.0798971,49.23642909,464
-123.1539233,49.26902747,464
-123.151551,49.26898887,464
-123.1526994,49.2703422,464
-123.1526668,49.27121659,464
-123.1490991,49.27071918,464
-123.0794201,49.26380825,319.63766
-123.0765608,49.26369252,453.85461
-123.0752738,49.26589328,464
-123.0892807,49.26860871,155
-123.088086,49.27347528,162.52312
-123.2092601,49.25928818,464
-123.2127874,49.26055528,464
-123.2122145,49.26296757,464
-123.2121299,49.26475217,464
-123.2063685,49.26438612,464
-123.2058115,49.26223869,464
-123.2054384,49.25990268,464
-123.2016675,49.26297928,464
-123.2104727,49.26789922,464
-123.206205,49.26844033,464
-123.0947396,49.13497339,301
-123.0943379,49.13951974,301
-123.092975,49.14732807,251.55283
-123.0944402,49.1425216,301
-123.0955639,49.14245466,301
-123.0050211,49.23421604,464
-123.0060606,49.23090563,464
-123.010816,49.23156544,464
-123.0124988,49.23102246,464
-123.0100208,49.23037677,464
-123.0073045,49.22877743,464
-122.9999761,49.22646917,464
-123.0026969,49.22313703,464
-123.0048265,49.22327925,464
-123.0075064,49.22415407,464
-123.0842441,49.24208835,464
-123.0693801,49.24871876,464
-123.0664003,49.24802868,464
-123.0674655,49.25119494,464
-123.0627721,49.24853281,464
-123.0622254,49.25183603,464
-123.0578836,49.25072393,464
-123.0611826,49.25484683,330.32101
-123.054552,49.25477698,433.93286
-123.0510797,49.25482789,353.42197
-123.0538369,49.2518276,464
-123.0542181,49.24947606,464
-123.0499613,49.24935715,464
-123.0527199,49.24671757,464
-123.0549206,49.24566779,464
-123.0529565,49.24390693,464
-123.0557235,49.24227414,464
-123.0522946,49.2415466,464
-123.0565251,49.23970822,464
-123.0496564,49.23943048,464
-123.0514729,49.23731935,464
-123.055905,49.23719323,464
-123.0552471,49.23486157,462.17468
-123.0512926,49.23399173,319.99927
-123.0529981,49.23123127,228.03268
-123.0488984,49.23053365,155
-123.0508848,49.22867314,155
-123.0496993,49.22717639,155
-123.0528489,49.22603228,180.39583
-123.0525888,49.22335888,265.47842
-123.0512305,49.22175515,346.4021
-123.0567599,49.22226525,464
-123.0571123,49.21906791,464
-123.0568793,49.216972,464
-123.0605525,49.21690557,464
-123.0632718,49.21737525,464
-123.0673926,49.21881057,464
-123.0742872,49.21630044,464
-123.0741393,49.21286105,464
-123.0775926,49.21391501,464
-123.078606,49.21552437,464
-123.081637,49.21555132,464
-123.0796387,49.21733305,464
-123.0790082,49.2212001,464
-123.0771501,49.22181575,464
-123.073008,49.22094589,464
-123.0741903,49.2239277,464
-123.0780178,49.22434274,464
-123.0818965,49.22324955,464
-123.0833847,49.22442608,464
-123.0855894,49.22678677,464
-123.0880327,49.22447479,464
-123.0893294,49.22729135,464
-123.0935359,49.22705279,464
-123.0947302,49.22473619,464
-123.0925128,49.22271539,463.08319
-123.0977692,49.22224324,342.12759
-123.0961465,49.21971268,312.50577
-123.0997819,49.2192677,301
-123.099859,49.21711014,301
-123.1040322,49.21764925,301
-123.1041577,49.215467,301
-123.1082477,49.21572922,301
-123.111257,49.21556966,301
-123.1145127,49.21564403,301
-123.1151377,49.21201614,344.45093
-123.1186944,49.21181691,440.14035
-123.1221857,49.21084821,464
-123.1224281,49.2088604,464
-123.1256941,49.20976677,464
-123.1246823,49.20772764,452.34583
-123.126865,49.20721411,463.97849
-123.1277162,49.20365825,452.54996
-123.1302636,49.20769361,464
-123.13186,49.20629735,464
-123.1331385,49.20773631,464
-123.13542,49.20713041,464
-123.1345883,49.20540855,462.33295
-123.1413919,49.20694889,457.60901
-123.1452365,49.21055325,464
-123.1424242,49.21220879,464
-123.1454303,49.21470568,464
-123.1419299,49.21678193,464
-123.1459781,49.21769211,453.8454
-123.1494543,49.21611278,301.35446
-123.1483465,49.22209347,463.99976
-123.1434273,49.2205739,464
-123.1425062,49.22436752,464
-123.1375116,49.22130773,464
